date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:02:26	93815/93815	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:34:10%20GMT	https://www.w3schools.com/python/python_math.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_math.html	(from https://www.w3schools.com/python/default.asp)
13:02:26	96345/96345	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:32:47%20GMT	https://www.w3schools.com/python/python_json.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_json.html	(from https://www.w3schools.com/python/default.asp)
13:02:27	109064/109064	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:32:14%20GMT	https://www.w3schools.com/python/python_regex.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_regex.html	(from https://www.w3schools.com/python/default.asp)
13:02:28	94248/94248	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:32:35%20GMT	https://www.w3schools.com/python/python_pip.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_pip.html	(from https://www.w3schools.com/python/default.asp)
13:02:28	95853/95853	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:31:24%20GMT	https://www.w3schools.com/python/python_try_except.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_try_except.html	(from https://www.w3schools.com/python/default.asp)
13:02:30	93264/93264	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:34:19%20GMT	https://www.w3schools.com/python/python_user_input.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_user_input.html	(from https://www.w3schools.com/python/default.asp)
13:02:31	94226/94226	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:42:27%20GMT	https://www.w3schools.com/python/python_string_formatting.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_string_formatting.html	(from https://www.w3schools.com/python/default.asp)
13:02:32	92056/92056	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:31:34%20GMT	https://www.w3schools.com/python/python_file_handling.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_file_handling.html	(from https://www.w3schools.com/python/default.asp)
13:02:33	94152/94152	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:31:53%20GMT	https://www.w3schools.com/python/python_file_open.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_file_open.html	(from https://www.w3schools.com/python/default.asp)
13:02:34	92507/92507	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:33:48%20GMT	https://www.w3schools.com/python/python_file_write.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_file_write.html	(from https://www.w3schools.com/python/default.asp)
13:02:35	91260/91260	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:34:37%20GMT	https://www.w3schools.com/python/python_file_remove.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_file_remove.html	(from https://www.w3schools.com/python/default.asp)
13:02:36	91476/91476	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:41:24%20GMT	https://www.w3schools.com/python/matplotlib_getting_started.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/matplotlib_getting_started.html	(from https://www.w3schools.com/python/default.asp)
13:02:36	91136/91136	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:36:30%20GMT	https://www.w3schools.com/python/matplotlib_pyplot.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/matplotlib_pyplot.html	(from https://www.w3schools.com/python/default.asp)
13:02:37	94131/94131	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:31:33%20GMT	https://www.w3schools.com/python/matplotlib_plotting.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/matplotlib_plotting.html	(from https://www.w3schools.com/python/default.asp)
13:02:37	103686/103686	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:38:30%20GMT	https://www.w3schools.com/python/matplotlib_markers.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/matplotlib_markers.html	(from https://www.w3schools.com/python/default.asp)
13:02:38	97497/97497	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:36:47%20GMT	https://www.w3schools.com/python/matplotlib_line.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/matplotlib_line.html	(from https://www.w3schools.com/python/default.asp)
13:02:38	94263/94263	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:37:31%20GMT	https://www.w3schools.com/python/matplotlib_labels.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/matplotlib_labels.html	(from https://www.w3schools.com/python/default.asp)
13:02:39	93990/93990	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:42:15%20GMT	https://www.w3schools.com/python/matplotlib_grid.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/matplotlib_grid.html	(from https://www.w3schools.com/python/default.asp)
13:02:40	95673/95673	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:39:09%20GMT	https://www.w3schools.com/python/matplotlib_subplot.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/matplotlib_subplot.html	(from https://www.w3schools.com/python/default.asp)
13:02:40	129849/129849	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:37:03%20GMT	https://www.w3schools.com/python/matplotlib_scatter.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/matplotlib_scatter.html	(from https://www.w3schools.com/python/default.asp)
13:02:41	96149/96149	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:51:47%20GMT	https://www.w3schools.com/python/matplotlib_bars.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/matplotlib_bars.html	(from https://www.w3schools.com/python/default.asp)
13:02:41	97876/97876	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:35:22%20GMT	https://www.w3schools.com/python/matplotlib_histograms.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/matplotlib_histograms.html	(from https://www.w3schools.com/python/default.asp)
13:02:42	98442/98442	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:44:47%20GMT	https://www.w3schools.com/python/matplotlib_pie_charts.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/matplotlib_pie_charts.html	(from https://www.w3schools.com/python/default.asp)
13:02:43	95058/95058	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:38:22%20GMT	https://www.w3schools.com/python/python_ml_mean_median_mode.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_ml_mean_median_mode.html	(from https://www.w3schools.com/python/default.asp)
13:02:43	95841/95841	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:39:32%20GMT	https://www.w3schools.com/python/python_ml_standard_deviation.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_ml_standard_deviation.html	(from https://www.w3schools.com/python/default.asp)
13:02:44	91587/91587	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:35:57%20GMT	https://www.w3schools.com/python/python_ml_percentile.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_ml_percentile.html	(from https://www.w3schools.com/python/default.asp)
13:02:45	93140/93140	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:55:26%20GMT	https://www.w3schools.com/python/python_ml_data_distribution.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_ml_data_distribution.html	(from https://www.w3schools.com/python/default.asp)
13:02:46	91805/91805	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:10:23%20GMT	https://www.w3schools.com/python/python_ml_normal_data_distribution.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_ml_normal_data_distribution.html	(from https://www.w3schools.com/python/default.asp)
13:02:46	93456/93456	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:40:50%20GMT	https://www.w3schools.com/python/python_ml_scatterplot.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_ml_scatterplot.html	(from https://www.w3schools.com/python/default.asp)
13:02:47	99055/99055	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:37:15%20GMT	https://www.w3schools.com/python/python_ml_linear_regression.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_ml_linear_regression.html	(from https://www.w3schools.com/python/default.asp)
13:02:47	98434/98434	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:40:35%20GMT	https://www.w3schools.com/python/python_ml_polynomial_regression.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_ml_polynomial_regression.html	(from https://www.w3schools.com/python/default.asp)
13:02:48	100549/100549	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:39:53%20GMT	https://www.w3schools.com/python/python_ml_multiple_regression.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_ml_multiple_regression.html	(from https://www.w3schools.com/python/default.asp)
13:02:48	99169/99169	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:45:18%20GMT	https://www.w3schools.com/python/python_ml_scale.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_ml_scale.html	(from https://www.w3schools.com/python/default.asp)
13:02:49	98199/98199	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:43:55%20GMT	https://www.w3schools.com/python/python_ml_train_test.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_ml_train_test.html	(from https://www.w3schools.com/python/default.asp)
13:02:50	103096/103096	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:39:21%20GMT	https://www.w3schools.com/python/python_ml_decision_tree.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_ml_decision_tree.html	(from https://www.w3schools.com/python/default.asp)
13:02:50	92609/92609	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:33:38%20GMT	https://www.w3schools.com/python/python_mysql_getstarted.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_mysql_getstarted.html	(from https://www.w3schools.com/python/default.asp)
13:02:51	92374/92374	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:37:14%20GMT	https://www.w3schools.com/python/python_mysql_create_db.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_mysql_create_db.html	(from https://www.w3schools.com/python/default.asp)
13:02:51	93849/93849	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:40:06%20GMT	https://www.w3schools.com/python/python_mysql_create_table.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_mysql_create_table.html	(from https://www.w3schools.com/python/default.asp)
13:02:52	94122/94122	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:36:43%20GMT	https://www.w3schools.com/python/python_mysql_insert.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_mysql_insert.html	(from https://www.w3schools.com/python/default.asp)
13:02:53	93120/93120	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:34:52%20GMT	https://www.w3schools.com/python/python_mysql_select.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_mysql_select.html	(from https://www.w3schools.com/python/default.asp)
13:02:53	93322/93322	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:41:58%20GMT	https://www.w3schools.com/python/python_mysql_where.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_mysql_where.html	(from https://www.w3schools.com/python/default.asp)
13:02:54	91886/91886	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:59:33%20GMT	https://www.w3schools.com/python/python_mysql_orderby.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_mysql_orderby.html	(from https://www.w3schools.com/python/default.asp)
13:02:55	92848/92848	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:08:56%20GMT	https://www.w3schools.com/python/python_mysql_delete.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_mysql_delete.html	(from https://www.w3schools.com/python/default.asp)
13:02:56	91648/91648	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:02:50%20GMT	https://www.w3schools.com/python/python_mysql_drop_table.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_mysql_drop_table.html	(from https://www.w3schools.com/python/default.asp)
13:02:56	92916/92916	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:45:05%20GMT	https://www.w3schools.com/python/python_mysql_update.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_mysql_update.html	(from https://www.w3schools.com/python/default.asp)
13:02:57	91772/91772	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:46:27%20GMT	https://www.w3schools.com/python/python_mysql_limit.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_mysql_limit.html	(from https://www.w3schools.com/python/default.asp)
13:02:57	93766/93766	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:57:45%20GMT	https://www.w3schools.com/python/python_mysql_join.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_mysql_join.html	(from https://www.w3schools.com/python/default.asp)
13:02:58	91897/91897	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:38:30%20GMT	https://www.w3schools.com/python/python_mongodb_getstarted.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_mongodb_getstarted.html	(from https://www.w3schools.com/python/default.asp)
13:02:59	92352/92352	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:40:15%20GMT	https://www.w3schools.com/python/python_mongodb_create_db.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_mongodb_create_db.html	(from https://www.w3schools.com/python/default.asp)
13:02:59	92402/92402	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:40:41%20GMT	https://www.w3schools.com/python/python_mongodb_create_collection.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_mongodb_create_collection.html	(from https://www.w3schools.com/python/default.asp)
13:03:00	97384/97384	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:35:45%20GMT	https://www.w3schools.com/python/python_mongodb_insert.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_mongodb_insert.html	(from https://www.w3schools.com/python/default.asp)
13:03:00	94682/94682	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:37:42%20GMT	https://www.w3schools.com/python/python_mongodb_find.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_mongodb_find.html	(from https://www.w3schools.com/python/default.asp)
13:03:01	93009/93009	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:48:10%20GMT	https://www.w3schools.com/python/python_mongodb_query.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_mongodb_query.html	(from https://www.w3schools.com/python/default.asp)
13:03:02	91690/91690	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:47:31%20GMT	https://www.w3schools.com/python/python_mongodb_sort.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_mongodb_sort.html	(from https://www.w3schools.com/python/default.asp)
13:03:03	92803/92803	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:02:08%20GMT	https://www.w3schools.com/python/python_mongodb_delete.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_mongodb_delete.html	(from https://www.w3schools.com/python/default.asp)
13:03:04	90870/90870	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2012:07:00%20GMT	https://www.w3schools.com/python/python_mongodb_drop_collection.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_mongodb_drop_collection.html	(from https://www.w3schools.com/python/default.asp)
13:03:04	92338/92338	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:41:58%20GMT	https://www.w3schools.com/python/python_mongodb_update.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_mongodb_update.html	(from https://www.w3schools.com/python/default.asp)
13:03:07	91833/91833	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:49:22%20GMT	https://www.w3schools.com/python/python_mongodb_limit.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_mongodb_limit.html	(from https://www.w3schools.com/python/default.asp)
13:03:07	97412/97412	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:33:31%20GMT	https://www.w3schools.com/python/python_ref_functions.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_ref_functions.html	(from https://www.w3schools.com/python/default.asp)
13:03:08	97003/97003	---M-Z	200	added ('OK')	text/html	date:Tue,%2031%20May%202022%2011:32:21%20GMT	https://www.w3schools.com/python/python_ref_string.asp	C:/Mes%20Sites%20Web/Cours%20Python/www.w3schools.com/python/python_ref_string.html	(from https://www.w3schools.com/python/default.asp)
